|Drug Name|disease_type|drug_outcome|trial_count|trial_actual_duration|number_of_primary_outcomes_to_measure|number_of_secondary_outcomes_to_measure|number_of_arms|adult|child|has_single_facility|has_us_facility|healthy_volunteers|min_age|max_age|number_of_facilities|enrollment|Spacy_Pregnant_Women_Excluded|LLama3_2_Criteria_Robustness|LLM_GBT_4o_Human_Importance_Ratings|new_therapy_area_Autoimmune|new_therapy_area_Bone|new_therapy_area_Cardiovascular|new_therapy_area_Dermatology|new_therapy_area_Endocrinology|new_therapy_area_Gastrointestinal|new_therapy_area_Genetic and Rare Diseases|new_therapy_area_Hematology|new_therapy_area_Hepatic diseases|new_therapy_area_Infections (bacterial)|new_therapy_area_Infections (viral)|new_therapy_area_Infectious Diseases|new_therapy_area_Metabolic disorders|new_therapy_area_Neurology|new_therapy_area_Neuroscience (non-progressive)|new_therapy_area_Oncology|new_therapy_area_Ophthalmology|new_therapy_area_Other|new_therapy_area_Pain|new_therapy_area_Progressive neurological disorders|new_therapy_area_Psychiatry and Mental Health|new_therapy_area_Respiratory|new_therapy_area_Rheumatology|new_therapy_area_Urology and Reproductive Health|gender_ALL|gender_FEMALE|gender_MALE|total_days_since_first_start|avg_days_since_first_start
93|ATI-502|Atopic Dermatitis|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|99.0|6.0|22.0|0.0|2.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|289|289.0
94|ATL-104|Other Infection|0|1|17.0|2.0|2.0|4.0|1|0|0|0|0|18.0|65.0|8.0|63.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|534|534.0
95|ATN-161|CNS, Other|0|1|8.0|5.0|2.0|2.0|1|0|1|1|0|18.0|99.0|1.0|82.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|261|261.0
96|ATN-161|Unspecified Solid Tumor|0|1|8.0|5.0|2.0|2.0|1|0|1|1|0|18.0|99.0|1.0|82.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|261|261.0
97|ATX-201|Atopic Dermatitis|0|1||1.0|3.0|3.0|1|1|0|0|0|12.0|60.0|10.0|220.0|0.0|2.0|1.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|366|366.0
98|ATX-201|Bacterial Skin Infection|0|1||1.0|0.0|5.0|1|1|0|0|0|9.0|70.0|16.0|210.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|123|123.0
99|AUT-00063|Hearing Loss|0|2|12.666666666666666|1.0|2.6666666666666665|2.0|1|0|0|1|0|28.666666666666668|89.0|7.0|36.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|836|418.0
100|AUT-00063|Other Infection|0|1|14.0|1.0|3.0|2.0|1|0|0|0|0|18.0|99.0|18.0|91.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|442|442.0
101|AVE-2268|Type 2 Diabetes|0|1|18.0|1.0|1.0|1.0|1|0|0|0|0|18.0|74.0|11.0|317.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|565|565.0
102|AXA-1665|Hepatic Fibrosis|0|1||1.0|3.0|2.0|1|0|0|1|0|18.0|99.0|40.0|12.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|366|366.0
103|AXP-1275|Asthma|0|1|8.0|1.0|10.0|2.0|1|0|0|0|0|18.0|64.0|3.0|21.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|258|258.0
104|AZD-1446|Alzheimer's Disease|0|1|9.0|1.0|3.0|5.0|1|0|0|0|0|55.0|85.0|7.0|40.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|289|289.0
105|AZD-1446|Attention Deficit Hyperactive Disorder|0|1|9.0|1.0|3.0|4.0|1|0|0|1|0|18.0|65.0|6.0|135.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|289|289.0
106|AZD-1981|Asthma|0|1|16.0|1.0|9.0|7.0|1|0|0|1|0|18.0|99.0|107.0|1144.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|502|502.0
107|AZD-1981|Atopic Dermatitis|0|1||1.0|2.0|2.0|1|0|1|1|0|18.0|65.0|1.0|38.0|0.0|0.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|746|746.0
108|AZD-1981|Chronic Obstructive Pulmonary Disease|0|1|7.0|2.0|12.0|2.0|1|0|0|0|0|40.0|99.0|21.0|118.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|230|230.0
109|AZD-2115|Chronic Obstructive Pulmonary Disease|0|1|7.0|2.0|7.0|6.0|1|0|0|0|0|40.0|99.0|6.0|39.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|230|230.0
110|AZD-2423|Chronic Obstructive Pulmonary Disease|0|2|6.333333333333333|5.0|33.0|2.0|1|0|1|0|0|40.0|80.0|4.333333333333333|65.66666666666667|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|289|144.5
111|AZD-2423|Other Lung Related|0|2|6.333333333333333|5.0|33.0|2.0|1|0|1|0|0|40.0|80.0|4.333333333333333|65.66666666666667|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|289|144.5
112|AZD-2423|Pain (neuropathic)|0|1|9.0|1.0|4.0|3.0|1|0|0|1|0|18.0|80.0|20.0|134.0|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|288|288.0
113|AZD-2423|Pain (nociceptive)|0|1|18.0|1.0|4.0|3.0|1|0|0|0|0|18.0|80.0|25.0|133.0|0.0|0.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|1|1|563|563.0
114|AZD-2927|Arrhythmia|0|1|4.0|1.0|9.0|2.0|1|0|0|0|0|20.0|80.0|5.0|20.0|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|138|138.0
115|AZD-5213|Alzheimer's Disease|0|1|9.0|1.0|5.0|4.0|1|0|0|1|0|50.0|85.0|13.0|164.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|291|291.0
116|AZD-5423|Asthma|0|1|13.0|1.0|8.0|4.0|1|0|0|0|0|18.0|60.0|4.0|27.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|411|411.0
117|AZD-5423|Chronic Obstructive Pulmonary Disease|0|1|12.0|1.0|9.0|3.0|1|0|0|0|0|40.0|99.0|44.0|353.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|380|380.0
118|AZD-7648|Metastatic Cancer|0|1||2.0|12.0|2.0|1|0|0|1|0|18.0|130.0|5.0|30.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1155|1155.0
119|AZD-8529|Schizophrenia|0|1|11.0|1.0|3.0|3.0|1|0|0|1|0|18.0|65.0|3.0|296.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|350|350.0
120|AZD-8529|Smoking Cessation|0|1|16.0|1.0|0.0|2.0|1|0|0|1|1|18.0|75.0|9.0|214.0|0.0|1.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|False|504|504.0
121|AZD-8601|Other Heart Disease/Failure|0|1||10.0|0.0|3.0|1|0|0|0|0|18.0|99.0|6.0|11.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1241|1241.0
122|AZD-8683|Chronic Obstructive Pulmonary Disease|0|1|2.0|2.0|6.0|6.0|1|0|0|0|0|40.0|99.0|6.0|3.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|77|77.0
123|AZD-9164|Chronic Obstructive Pulmonary Disease|0|1|5.0|2.0|9.0|5.0|1|0|0|0|0|40.0|99.0|3.0|25.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|168|168.0
124|AZD-9773|Other Infection|0|2|18.660377358490567|1.0566037735849056|2.8867924528301887|2.943396226415094|1|0|0|0|0|18.11320754716981|99.0|49.45283018867924|284.1509433962264|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|686|343.0
125|AZD-9773|Sepsis|0|2|18.660377358490567|1.0566037735849056|2.8867924528301887|2.943396226415094|1|0|0|0|0|18.11320754716981|99.0|49.45283018867924|284.1509433962264|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|686|343.0
126|AllerT|Allergic Rhinitis|0|1|10.0|1.0|0.0|3.0|1|0|0|0|0|18.0|65.0|36.0|421.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|319|319.0
127|Altropane|Parkinson's Disease|0|1|61.0|1.0|1.0|1.0|1|0|1|1|1|30.0|99.0|1.0|27.0|0.0|1.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1872|1872.0
128|BAY-1128688|Endometriosis|0|1||1.0|1.0|6.0|1|0|0|0|0|18.0|99.0|68.0|121.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|False|235|235.0
129|BCX-9930|Other Blood Loss/Disorder|0|3||11.846153846153847|6.230769230769231|1.7692307692307692|1|0|0|0|1|18.0|99.0|5.846153846153846|49.61538461538461|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1310|436.6666666666667
130|BCX-9930|Other Genetic Failure/Mutation|0|1||12.0|8.0|1.0|1|0|0|0|0|18.0|99.0|5.0|19.0|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1020|1020.0
131|BCX-9930|Renal|0|1||2.0|7.0|3.0|1|0|0|0|0|18.0|99.0|11.0|2.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|217|217.0
132|BEA-2180-BR|Chronic Obstructive Pulmonary Disease|0|3|10.75|1.0666666666666667|25.333333333333332|5.0|1|0|0|1|0|40.0|95.53333333333333|140.0|1608.3333333333333|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|1390|463.3333333333333
133|BFH-772|Other Inflammatory Arthritis|0|1|5.0|1.0|3.0|5.0|1|0|1|0|0|18.0|75.0|1.0|15.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|166|166.0
134|BFH-772|Psoriasis|0|1|5.0|1.0|3.0|5.0|1|0|1|0|0|18.0|75.0|1.0|15.0|0.0|2.0|1.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|166|166.0
135|BGT-226|Breast|0|1|27.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|6.0|57.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|837|837.0
136|BGT-226|Other Genetic Failure/Mutation|0|1|27.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|6.0|57.0|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|837|837.0
137|BGT-226|Unspecified Solid Tumor|0|1|27.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|6.0|57.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|837|837.0
138|BI-1026706|Age-Related Macular Degeneration|0|1||1.0|1.0|2.0|1|0|0|0|0|18.0|99.0|35.0|105.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|557|557.0
139|BI-144807|Age-Related Macular Degeneration|0|1|9.0|1.0|1.0|1.0|1|0|0|0|0|50.0|99.0|10.0|14.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|289|289.0
140|BI-505|Multiple Myeloma|0|1|21.0|1.0|4.0|1.0|1|0|1|0|0|18.0|99.0|1.0|4.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|656|656.0
141|BI-54903|Asthma|0|3||1.0|8.0|5.0|1|1|0|1|0|12.0|65.0|39.58064516129032|22.225806451612904|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|175|58.333333333333336
142|BI-671800|Asthma|0|3||1.0|1.0|4.173913043478261|1|0|0|1|0|18.0|65.0|73.34782608695652|319.6521739130435|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|526|175.33333333333334
143|BIBW-2948-BS|Chronic Obstructive Pulmonary Disease|0|2|1.0|1.0|9.5|4.0|1|0|0|1|0|40.0|70.0|15.0|24.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|622|311.0
144|BIIB-104|Schizophrenia|0|1||1.0|10.0|3.0|1|0|0|1|0|18.0|55.0|60.0|195.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|1224|1224.0
145|BILR-355-BS|HIV|0|1|19.0|1.0|18.0|1.0|1|0|0|0|0|18.0|99.0|11.0|36.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|592|592.0
146|BIOD-531|Type 1 Diabetes|0|1|6.0|1.0|5.0|4.0|1|0|1|1|0|18.0|65.0|1.0|12.0|1.0|2.0|1.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|199|199.0
147|BIOD-531|Type 2 Diabetes|0|1|6.0|1.0|5.0|4.0|1|0|1|1|0|18.0|65.0|1.0|12.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|199|199.0
148|BL-22|Unspecified Cancer|0|1|42.0|1.0|1.0|1.0|1|0|1|1|0|18.0|99.0|1.0|36.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1293|1293.0
149|BL-7010|Other Genetic Failure/Mutation|0|1|10.0|3.0|1.0|5.0|1|0|0|0|0|18.0|75.0|2.0|40.0|1.0|2.0|1.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|320|320.0
150|BL-7040|Ulcerative Colitis|0|1|14.0|1.0|1.0|1.0|1|0|0|0|0|18.0|70.0|5.0|22.0|1.0|2.0|1.0|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|442|442.0
151|BLI-1100|Neurological & Mental Health|0|1|9.0|1.0|3.0|3.0|1|1|0|1|0|12.0|45.0|15.0|369.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|288|288.0
152|BMS-582949|Peripheral Arterial Disease|0|1|23.0|1.0|1.0|3.0|1|0|0|1|0|18.0|75.0|17.0|72.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|715|715.0
153|BMS-582949|Psoriasis|0|1|17.0|1.0|3.0|4.0|1|0|0|0|0|18.0|75.0|21.0|99.0|1.0|0.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|535|535.0
154|BMS-582949|Rheumatoid Arthritis|0|1|17.0|1.0|7.0|2.0|1|0|0|1|0|18.0|99.0|28.0|121.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|534|534.0
155|BMS-741672|Pain (neuropathic)|0|1|6.0|1.0|1.0|2.0|1|0|0|1|0|18.0|99.0|8.0|50.0|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|200|200.0
156|BMS-770767|Dyslipidemia|0|1|10.0|1.0|2.0|5.0|1|0|0|1|0|18.0|75.0|14.0|81.0|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|320|320.0
157|BMS-770767|Type 2 Diabetes|0|1|8.0|1.0|4.0|5.0|1|0|0|1|0|18.0|75.0|18.0|76.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|261|261.0
158|BMS-823778|Dyslipidemia|0|1|6.0|1.0|2.0|4.0|1|0|0|1|0|18.0|75.0|12.0|60.0|0.0|1.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|199|199.0
159|BMS-823778|Hypertension|0|1|4.0|1.0|7.0|4.0|1|0|0|1|0|18.0|80.0|35.0|7.0|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|138|138.0
160|BMS-823778|Type 2 Diabetes|0|1|6.0|1.0|2.0|4.0|1|0|0|1|0|18.0|75.0|14.0|62.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|200|200.0
161|BMS-830216|Obesity|0|1|22.0|1.0|2.0|8.0|1|0|1|1|1|18.0|55.0|1.0|113.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|684|684.0
162|BMS-911543|Unspecified Cancer|0|1||2.0|12.0|12.0|1|1|0|1|0|18.0|99.0|5.0|98.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1687|1687.0
163|BMS-919373|Arrhythmia|0|1||1.0|11.0|4.0|1|1|0|1|0|18.0|99.0|35.0|158.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|677|677.0
164|BMS-986020|Pulmonary Fibrosis|0|1||1.0|16.0|3.0|1|0|0|1|0|40.0|90.0|72.0|325.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|1124|1124.0
165|BMS-986251|Liver|0|1||19.0|5.0|3.0|1|0|1|0|1|18.0|70.0|1.0|38.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|236|236.0
166|BMS-986251|Psoriasis|0|1||19.0|5.0|3.0|1|0|1|0|1|18.0|70.0|1.0|38.0|0.0|0.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|236|236.0
167|BMS-986251|Rheumatoid Arthritis|0|1||19.0|5.0|3.0|1|0|1|0|1|18.0|70.0|1.0|38.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|236|236.0
